"","Subject","Treatment","Sex","Gonad","Scorer","SniffAnoDur","SniffHeadDur","DigDur","ActiveHDur","InactiveDur","GroomDur","AvoidDur","SubDur","DefenseDur","OpenAggDur","RitAggDur","ActiveVDur","ApproachDur","StereoDur","DomDur","SniffBodyDur","InactiveTogetherDur","FollowDur","StretchEv","SniffAnoEv","SniffHeadEv","DigEv","ActiveHEv","InactiveEv","GroomEv","AvoidEv","AttackDelEv","SubEv","AttackRecEv","DefenseEv","OpenAggEv","RitAggEv","ActiveVEv","ApproachEv","StereoEv","DomEv","SniffBodyEv","InactiveTogetherEv","FollowEv","TotalActivityOccur","TotalActivityDuration","TotalSocialOccur","TotalSocialDuration","AgonisticDeliveredOccur","AgonisticDeliveredDuration","AgonisticReceivedOccur","AgonisticReceivedDuration","AgonisticTotalOccur","AgonisticTotalDuration","DominanceScoreOccur","DominanceScoreDuration","SocialInvestigationOccur","SocialInvestigationDuration","NonSocialOccur","NonSocialDuration","NonSocialLocomotorOccur","NonSocialLocomotorDuration","InactiveNonSocialOccur","InactiveNonSocialDuration","TransAgonisticTotalDuration","TransAgonisticTotalOccur","TransAgonisticDeliveredDuration","TransAgonisticDeliveredOccur","TransAgonisticReceivedDuration","TransAgonisticReceivedOccur","TransNonSocialDuration","TransNonSocialOccur","TransInactiveNonSocialDuration","TransInactiveNonSocialOccur","TransFollowDur","TransFollowEv","TransDomEv","TransAttackDel","TransAttackRec","TransAvoidDur","TransAvoidEv","TransSubDur","TransSubEv","TransRitAggDur","TransRitAggEv","TransDefenseDur","TransDefenseEv","TransInactiveTogetherDur","TransInactiveTogetherEv","TransSniffHeadEv","TransStretchEv","TransDigDur","TransDigEv","TransInactiveDur","TransInactiveEv"
"426"," E5-05","T","F","SHAM"," Colin",236478,165712,37527,194915,9762,453935,0,123186,795,0,0,147497,0,0,44423,344990,38138,2642,0,78,55,7,134,2,47,0,0,17,0,1,0,0,45,0,0,7,121,4,4,469,1298165,287,956364,11,47065,18,123981,29,171046,-7,-76916,254,747180,235,843636,186,379939,49,463697,12.0496936515206,3.40119738166216,10.7593061509669,2.484906649788,11.7278916727599,2.94443897916644,13.6454775862741,5.46383180502561,13.0469887572368,3.91202300542815,7.87966991460429,1.6094379124341,2.07944154167984,0,0,0,0,11.7214588050335,2.89037175789616,0,0,6.67959918584438,0.693147180559945,10.5489926596182,1.6094379124341,4.02535169073515,0,10.5328426000083,2.07944154167984,9.18635500922567,1.09861228866811
"427"," E5-07","T","M","GDX"," Colin",84977,180142,0,277708,77464,624594,31795,76144,48680,12901,66087,160002,0,0,2964,153798,2744,0,0,21,38,0,118,19,36,10,1,14,24,14,5,14,64,0,0,2,51,1,0,376,1095198,195,660232,3,2964,62,156619,65,159583,-59,-153655,110,418917,237,1139768,182,437710,55,702058,11.9803257083458,4.18965474202643,7.99463231143183,1.38629436111989,11.9615777683049,4.14313472639153,13.9463361682592,5.47227067367148,13.4617727250604,4.02535169073515,0,0,1.09861228866811,0.693147180559945,3.2188758248682,10.367095774693,2.39789527279837,11.2403946962858,2.70805020110221,11.0987424662423,2.70805020110221,10.7930440892076,2.70805020110221,7.91753635394363,0.693147180559945,3.66356164612965,0,0,0,11.2575815004304,2.99573227355399
"428"," E5-08","T","M","REP"," Colin",21542,339429,63709,334285,74216,252438,670,40587,8348,77773,149657,244228,0,0,21164,143636,20722,7596,0,8,87,9,165,13,31,1,74,6,0,1,22,51,88,0,0,6,61,2,4,583,1452624,323,831124,84,28760,8,49605,92,78365,76,-20845,156,504607,306,968876,262,642222,44,326654,11.2691454388056,4.53259949315326,10.2667755817451,4.44265125649032,10.8118670731389,2.19722457733622,13.7838929478315,5.7268477475872,12.6966598470552,3.80666248977032,8.93550871150322,1.6094379124341,1.94591014905531,4.31748811353631,0,6.50876913697168,0.693147180559945,10.611227735399,1.94591014905531,11.9161079699208,3.95124371858143,9.029897050194,0.693147180559945,9.93899947353749,1.09861228866811,4.47733681447821,0,11.0620968151105,2.30258509299405,11.2147485134258,2.63905732961526
"429"," E51-01F","T","F","REP"," Colin",313123,253543,0,121756,2209,36702,0,78709,0,0,0,51457,0,0,131182,497614,291060,18943,0,175,101,0,154,2,8,0,0,29,0,0,0,0,28,0,0,25,252,60,31,795,1466327,673,1584174,56,150125,29,78709,85,228834,27,71416,528,1064280,192,212124,182,173213,10,38911,12.3407564988167,4.45434729625351,11.9192302204758,4.04305126783455,11.2735254911365,3.40119738166216,12.2649310025365,5.26269018890489,10.5690579653258,2.39789527279837,9.84924253768373,3.46573590279973,3.25809653802148,0,0,0,0,11.2735254911365,3.40119738166216,0,0,0,0,12.5812881461791,4.11087386417331,4.62497281328427,0,0,0,7.7007477945118,1.09861228866811
"430"," E51-02F","T","F","SHAM"," Colin",153325,276264,3372,286727,18088,233978,0,12871,0,0,0,150655,0,117574,78239,366881,89600,11955,0,109,120,1,323,5,90,0,0,12,0,0,0,0,128,0,14,22,215,39,15,959,1457863,532,989135,37,90194,12,12871,49,103065,25,77323,444,796470,561,810394,452,440754,95,252066,11.5431248387011,3.91202300542815,11.4097292721418,3.63758615972639,9.46280968867222,2.56494935746154,13.6052770621049,6.33150184989369,12.4374502041715,4.56434819146784,9.38898852340383,2.77258872223978,3.13549421592915,0,0,0,0,9.46280968867222,2.56494935746154,0,0,0,0,11.403121759615,3.68887945411394,4.79579054559674,0,8.12355783506165,0.693147180559945,9.80305929770164,1.79175946922805
"431"," E51-04M","T","M","SHAM"," Colin",77484,197090,5819,226468,103175,228098,0,62613,0,0,25661,468527,0,0,98032,150858,154324,938,0,33,79,4,209,25,62,0,80,5,0,0,0,10,149,0,0,17,80,12,3,669,1313490,319,767000,100,98970,5,62613,105,161583,95,36357,192,425432,449,1032087,362,700814,87,331273,11.9927804102663,4.66343909411207,11.5025821569116,4.61512051684126,11.0447441742565,1.79175946922805,13.8470944927061,6.10924758276437,12.7107011064882,4.47733681447821,6.84481547920826,1.38629436111989,2.89037175789616,4.39444915467244,0,0,0,11.0447441742565,1.79175946922805,10.152766577455,2.39789527279837,0,0,11.9468160472621,2.56494935746154,4.38202663467388,0,8.66905554072548,1.6094379124341,11.5441915468442,3.25809653802148
"432"," E51-05M","T","M","SHAM"," Colin",106062,122876,9399,118672,91229,184264,0,44195,0,0,0,310229,0,0,258024,275958,276944,2148,0,59,64,3,127,12,19,0,0,13,0,0,0,0,85,0,0,45,140,44,3,539,1247563,368,1086207,48,260172,13,44195,61,304367,35,215977,263,504896,246,713793,215,438300,31,275493,12.6259927746079,4.12713438504509,12.4691020733429,3.89182029811063,10.6963895662331,2.63905732961526,13.478349684287,5.50938833662798,12.5263211287536,3.46573590279973,7.67275789664251,1.38629436111989,3.8286413964891,0,0,0,0,10.6963895662331,2.63905732961526,0,0,0,0,12.531574209498,3.80666248977032,4.17438726989564,0,9.14846496825809,1.38629436111989,11.4211390693395,2.56494935746154
"433","E51-06M","T","M","SHAM"," Colin",76011,238210,418,111569,3628,72267,722,41021,0,0,0,221274,0,0,197312,278190,552593,6785,0,52,99,1,140,2,31,1,0,2,0,0,0,0,97,0,0,42,158,12,8,600,1171512,374,1390844,50,204097,3,41743,53,245840,47,162354,309,592411,271,409156,238,333261,33,75895,12.4124402644824,3.98898404656427,12.2263555496318,3.93182563272433,10.6393110073765,1.38629436111989,12.921854224449,5.605802066296,11.2371192610727,3.52636052461616,8.82261694534418,2.19722457733622,3.76120011569356,0,0,6.58340922215876,0.693147180559945,10.6218637871418,1.09861228866811,0,0,0,0,13.2223788336492,2.56494935746154,4.60517018598809,0,6.03787091992214,0.693147180559945,8.19671240721307,1.09861228866811
"434"," E51-07M","T","M","REP"," Colin",79031,424015,2440,161210,8472,200452,586,28452,0,9378,33701,254894,0,27,193230,304088,92005,8019,0,46,132,2,188,2,50,1,21,14,0,0,4,15,119,0,1,53,162,30,12,770,1499071,490,1172505,86,201249,15,29038,101,230287,71,172211,340,807134,362,627495,309,418544,52,208924,12.3470859785025,4.62497281328427,12.2123031952808,4.46590811865458,10.2763950330841,2.77258872223978,13.3494925754658,5.89440283426485,12.2497306148696,3.97029191355212,8.98969370086056,2.56494935746154,3.98898404656427,3.09104245335832,0,6.3750248198281,0.693147180559945,10.2560088821499,2.70805020110221,10.4253124617605,2.77258872223978,0,0,11.4296090712959,3.43398720448515,4.89034912822175,0,7.80016307039296,1.09861228866811,9.04463991619846,1.09861228866811
"435"," E51-08M","T","M","REP"," Colin",129656,349322,0,41160,82350,431367,0,26597,0,0,0,85700,0,0,193620,247140,197514,15574,2,56,77,0,51,14,30,0,0,6,0,0,0,0,23,0,0,24,116,25,19,374,1088769,325,1159423,43,209194,6,26597,49,235791,37,182597,251,726118,118,640577,74,126860,44,513717,12.370705339453,3.91202300542815,12.2510221103137,3.78418963391826,10.1885913039731,1.94591014905531,13.3701261727638,4.77912349311153,13.149429755748,3.80666248977032,9.65342234365565,2.99573227355399,3.2188758248682,0,0,0,0,10.1885913039731,1.94591014905531,0,0,0,0,12.1935698098064,3.25809653802148,4.35670882668959,1.09861228866811,0,0,11.3187458788229,2.70805020110221
"436"," E52-01F","T","F","GDX"," Colin",147195,114494,0,108606,29182,238681,0,4130,0,0,0,186477,0,1286,212174,330303,413627,13845,1,66,61,0,125,14,42,0,0,2,0,0,0,0,57,0,1,34,164,68,19,530,1118510,415,1235768,53,226019,2,4130,55,230149,51,221889,292,591992,239,564232,182,295083,56,267863,12.3464865492454,4.02535169073515,12.3283787699141,3.98898404656427,8.32627478739676,1.09861228866811,13.2432225657368,5.48063892334199,12.4982346680037,4.04305126783455,9.53575166123797,2.99573227355399,3.55534806148941,0,0,0,0,8.32627478739676,1.09861228866811,0,0,0,0,12.9327222981441,4.23410650459726,4.12713438504509,0.693147180559945,0,0,10.2813416269361,2.70805020110221
"437"," E52-02F","T","F","SHAM"," Colin",180711,224514,0,125360,4363,182498,0,37646,0,0,0,107059,0,0,68147,635632,208911,25159,1,102,93,0,132,5,53,0,0,16,0,0,0,0,49,0,0,17,221,47,22,653,1404228,519,1380720,39,93306,16,37646,55,130952,23,55660,417,1040857,239,419280,181,232419,58,186861,11.7825937591809,4.02535169073515,11.4436504108163,3.68887945411394,10.5360085487784,2.83321334405622,12.9462966185142,5.48063892334199,12.1381256554899,4.07753744390572,10.1330107108144,3.13549421592915,2.89037175789616,0,0,0,0,10.5360085487784,2.83321334405622,0,0,0,0,12.2496683896478,3.87120101090789,4.54329478227,0.693147180559945,0,0,8.38114434695296,1.79175946922805
"438"," E51-03F","T","F","REP"," Colin",277306,195567,0,96912,15950,341218,0,7229,0,0,0,63030,0,0,199499,555312,35932,12045,2,91,88,0,105,8,38,0,0,6,0,0,0,0,26,0,0,46,205,14,18,587,1406900,470,1282890,64,211544,6,7229,70,218773,58,204315,386,1028185,177,517110,131,159942,46,357168,12.2957945124874,4.26267987704132,12.2621930207945,4.17438726989564,8.88599431515281,1.94591014905531,13.1560128306392,5.18178355029209,12.7859643381041,3.85014760171006,9.39648793360367,2.94443897916644,3.85014760171006,0,0,0,0,8.88599431515281,1.94591014905531,0,0,0,0,10.489411372308,2.70805020110221,4.48863636973214,1.09861228866811,0,0,9.67727680217245,2.19722457733622
"439"," E52-03M","T","M","GDX"," Colin",99747,116304,3441,210484,139474,206970,0,96276,0,0,0,219565,0,0,54007,173381,458260,21452,2,61,37,1,143,26,38,0,0,13,0,0,0,0,68,0,0,8,91,49,9,433,994657,270,1019427,17,75459,13,96276,30,171735,4,-20817,191,389432,276,779934,212,433490,64,346444,12.0537136929339,3.43398720448515,11.2313579935183,2.89037175789616,11.4749847322923,2.63905732961526,13.56696586186,5.62401750618734,12.7554793548544,4.17438726989564,9.97361977471651,2.30258509299405,2.19722457733622,0,0,0,0,11.4749847322923,2.63905732961526,0,0,0,0,13.0351941697783,3.91202300542815,3.63758615972639,1.09861228866811,8.14380797677148,0.693147180559945,11.8456406527137,3.29583686600433
"440"," E52-04M","T","M","SHAM"," Colin",104513,103651,0,110572,2187,347638,0,129586,0,0,0,79126,0,0,224782,255822,437154,4969,1,48,53,0,110,2,37,0,4,11,0,0,0,0,29,0,0,36,102,12,5,399,1013021,272,1260477,45,229751,11,129586,56,359337,34,100165,204,463986,178,539523,139,189698,39,349825,12.7920187287116,4.04305126783455,12.3447557452943,3.8286413964891,11.7721077492271,2.484906649788,13.1984425483257,5.18738580584075,12.765191166992,3.68887945411394,8.51117511909067,1.79175946922805,3.61091791264422,1.6094379124341,0,0,0,11.7721077492271,2.484906649788,0,0,0,0,12.9880431022652,2.56494935746154,3.98898404656427,0.693147180559945,0,0,7.69074316354187,1.09861228866811
"441"," E53-01F","T","F","SHAM"," Colin",146117,153212,0,124257,32082,248746,0,16588,0,0,0,593308,0,0,74147,334827,64767,11159,0,68,61,0,134,4,36,0,0,6,0,0,0,0,101,0,0,7,135,15,12,524,1453615,304,800817,19,85306,6,16588,25,101894,13,68718,264,634156,275,998393,235,717565,40,280828,11.5316981502935,3.25809653802148,11.3540117934187,2.99573227355399,9.71649510409227,1.94591014905531,13.8139032669639,5.62040086571715,12.5455012221544,3.71357206670431,9.3200912359353,2.56494935746154,2.07944154167984,0,0,0,0,9.71649510409227,1.94591014905531,0,0,0,0,11.0785669332071,2.77258872223978,4.12713438504509,0,0,0,10.3760815738176,1.6094379124341
"442"," E53-02F","T","F","SHAM"," Colin",34093,331977,0,194738,0,74548,0,8386,0,0,0,442231,0,0,226316,358770,125217,3724,0,29,158,0,203,0,17,0,0,2,0,0,0,0,93,0,0,70,195,28,4,754,1600235,486,1088483,74,230040,2,8386,76,238426,72,221654,382,724840,313,711517,296,636969,17,74548,12.381818462794,4.34380542185368,12.3460128328883,4.31748811353631,9.03443816698441,1.09861228866811,13.4751559948568,5.74939298590825,11.2192119062867,2.89037175789616,8.22282213081366,1.6094379124341,4.26267987704132,0,0,0,0,9.03443816698441,1.09861228866811,0,0,0,0,11.7378114972823,3.36729582998647,5.06890420222023,0,0,0,0,0
"443"," E53-03M","T","M","SHAM"," Colin",93593,309140,0,218148,33950,193056,12230,26837,77435,5533,29780,166843,0,0,122597,403098,97828,9482,0,56,102,0,180,23,53,2,5,9,89,24,2,7,82,0,0,10,155,15,5,728,1474716,481,1187553,20,132079,124,116502,144,248581,-104,15577,313,805831,338,611997,262,384991,76,227006,12.4235280499667,4.97673374242057,11.791163078594,3.04452243772342,11.6656723027293,4.8283137373023,13.3244842935153,5.82600010738045,12.3327361329925,4.34380542185368,9.15725600088373,1.79175946922805,2.39789527279837,1.79175946922805,4.49980967033027,9.41172899148736,1.09861228866811,10.1975740726609,2.30258509299405,10.3016258852578,2.07944154167984,11.2572070677238,3.2188758248682,11.4909763355859,2.77258872223978,4.63472898822964,0,0,0,10.4326735876341,3.17805383034795
"444"," E53-06M","T","M","SHAM"," Colin",96797,170962,3806,271605,66590,151123,0,16922,0,727,48076,543558,0,0,140403,263003,23589,2839,0,50,82,3,265,10,50,0,49,2,0,0,1,6,191,0,0,42,173,10,2,866,1558698,417,763318,93,143242,2,16922,95,160164,91,126320,305,530762,519,1036682,459,818969,60,217713,11.983959812843,4.56434819146784,11.8722977677635,4.54329478227,9.73642892240809,1.09861228866811,13.8515367509902,6.25382881157547,12.2909375538366,4.11087386417331,7.95155933115525,1.09861228866811,3.76120011569356,3.91202300542815,0,0,0,9.73642892240809,1.09861228866811,10.7805591712557,1.94591014905531,0,0,10.0685781724017,2.39789527279837,4.4188406077966,0,8.2445967563825,1.38629436111989,11.1063247122618,2.39789527279837
"445"," E53-07M","T","M","GDX"," Colin",286967,294237,0,240109,5025,64664,0,35036,0,0,0,206897,0,589,14010,597021,39908,15537,1,170,99,0,227,3,31,0,0,4,0,0,0,0,108,0,1,5,261,7,19,895,1690403,566,1282716,24,29547,4,35036,28,64583,20,-5489,531,1178225,370,517284,335,447006,34,69689,11.0757219810749,3.36729582998647,10.2937713386486,3.2188758248682,10.4641599249467,1.6094379124341,13.1563492588575,5.91620206260743,11.1518121144326,3.55534806148941,9.65104391551037,2.99573227355399,1.79175946922805,0,0,0,0,10.4641599249467,1.6094379124341,0,0,0,0,10.594357141352,2.07944154167984,4.60517018598809,0.693147180559945,0,0,8.52237971810354,1.38629436111989
"446"," E53-08M","T","M","SHAM"," Colin",125304,224106,12912,231181,2905,244719,924,4775,0,2614,69056,389858,0,0,150079,322731,11172,5837,0,54,125,6,254,3,63,1,114,3,0,0,1,22,142,0,0,40,182,4,7,951,1539377,553,916598,161,155916,4,5699,165,161615,157,150217,361,672141,468,881575,402,633951,66,247624,11.992978430069,5.11198778835654,11.9570790933601,5.08759633523238,8.64822145382264,1.6094379124341,13.6894664937797,6.15060276844628,12.4196707840009,4.20469261939097,8.67214355141406,2.07944154167984,3.71357206670431,4.74493212836325,0,6.82979373751242,0.693147180559945,8.47135865507244,1.38629436111989,11.1426875295139,3.13549421592915,0,0,9.32125543254734,1.6094379124341,4.83628190695148,0,9.46598983484665,1.94591014905531,7.97453284413023,1.38629436111989
"447"," E6-01","T","M","GDX"," Colin",18481,276807,4703,392653,0,425813,0,0,5465,49877,55560,368947,0,0,17163,181675,0,2856,0,14,116,4,264,0,106,0,21,0,0,3,12,22,145,0,0,9,109,0,1,720,1374187,307,607884,31,20019,3,5465,34,25484,28,14554,239,476963,519,1192116,413,766303,106,425813,10.1458453227741,3.55534806148941,9.90448705286921,3.46573590279973,8.60630236648801,1.38629436111989,13.991241276153,6.25382881157547,12.9617579101871,4.67282883446191,7.95752740223077,0.693147180559945,2.30258509299405,3.09104245335832,0,0,0,0,0,10.9252367952664,3.13549421592915,8.60630236648801,1.38629436111989,0,0,4.76217393479776,0,8.45616848957846,1.6094379124341,0,0
"448"," E6-03","T","M","REP"," Colin",75838,231038,1081,350339,12940,222480,696,132426,612,0,495,265935,0,660,147522,287167,67879,2892,0,41,82,1,223,3,54,1,0,35,0,1,0,1,129,0,1,24,129,8,2,670,1496701,324,946565,26,150414,37,133734,63,284148,-11,16680,252,594043,411,853435,353,617355,57,235420,12.5572540274511,4.15888308335967,11.9211534195673,3.29583686600433,11.8036155089363,3.63758615972639,13.6570258330507,6.02102334934953,12.3691306796849,4.06044301054642,7.97004930497614,1.09861228866811,3.2188758248682,0,0,6.54678541076052,0.693147180559945,11.7937868291871,3.58351893845611,6.20657592672493,0.693147180559945,6.41836493593621,0.693147180559945,11.1254967193482,2.19722457733622,4.4188406077966,0,6.98656645940643,0.693147180559945,9.46815584482167,1.38629436111989
"449"," E6-04","T","M","REP"," Colin",18501,319983,13141,269036,4958,675232,1743,0,0,137068,129762,122025,0,0,7871,97015,0,3665,0,10,89,2,147,3,75,1,53,0,0,0,46,51,42,0,0,6,57,0,2,506,1119810,315,715608,61,11536,1,1743,62,13279,60,9793,156,435499,269,1084392,191,404202,78,680190,9.49401442303042,4.14313472639153,9.35331454092729,4.12713438504509,7.46393660446893,0.693147180559945,13.8965309414032,5.59842195899838,13.4301289200652,4.36944785246702,8.20685642839965,1.09861228866811,1.94591014905531,3.98898404656427,0,7.46393660446893,0.693147180559945,0,0,11.7734649886874,3.95124371858143,0,0,0,0,4.49980967033027,0,9.48356848745781,1.09861228866811,8.50895938648913,1.38629436111989
"450"," E6-06","T","M","SHAM"," Colin",40207,220370,6514,359987,10383,606489,0,9448,0,0,5610,259066,0,0,2076,275636,0,4214,0,23,63,2,198,2,55,0,13,4,0,0,0,1,105,0,0,1,94,0,3,507,1183128,202,557561,17,6290,4,9448,21,15738,13,-3158,180,536213,362,1242439,305,625567,57,616872,9.6638969875516,3.09104245335832,8.74687531957003,2.89037175789616,9.15366419478263,1.6094379124341,14.0325877460485,5.89440283426485,13.3324184470167,4.06044301054642,8.34640487043596,1.38629436111989,0.693147180559945,2.63905732961526,0,0,0,9.15366419478263,1.6094379124341,8.63248423575097,0.693147180559945,0,0,0,0,4.15888308335967,0,8.78186248955894,1.09861228866811,9.24802143894387,1.09861228866811
"451"," E7-01","C","M","REP"," Colin",56195,257051,2203,392943,139953,193478,39517,47495,69325,27601,142948,147048,0,0,0,284243,0,0,0,33,79,1,202,27,43,15,4,10,77,30,13,35,64,0,0,0,118,0,0,681,1466569,414,924375,4,0,132,156337,136,156337,-128,-156337,230,597489,337,875625,267,542194,70,333431,11.9597756090611,4.91998092582813,0,1.6094379124341,11.9597756090611,4.89034912822175,13.6826943381142,5.82304589548302,12.7171942254968,4.26267987704132,0,0,0,1.6094379124341,4.35670882668959,10.5845115432938,2.77258872223978,10.7684007759505,2.39789527279837,11.870243202273,3.58351893845611,11.1465752951906,3.43398720448515,0,0,4.38202663467388,0,7.6980291702728,0.693147180559945,11.8490690761715,3.3322045101752
"452"," E7-02","C","M","GDX"," Colin",432156,259893,8109,168659,1131,144293,0,123785,0,0,0,89255,0,0,64629,440545,56718,10827,0,131,55,1,127,1,32,0,0,25,0,0,0,0,39,0,0,11,168,7,10,567,1597858,407,1388553,21,75456,25,123785,46,199241,-4,-48329,354,1132594,200,411447,167,266023,33,145424,12.2022754452818,3.85014760171006,11.2313182365658,3.09104245335832,11.726309547216,3.25809653802148,12.9274379241641,5.30330490805908,11.887415768779,3.52636052461616,9.28989065073419,2.39789527279837,2.484906649788,0,0,0,0,11.726309547216,3.25809653802148,0,0,0,0,10.9458645305851,2.07944154167984,4.02535169073515,0,9.00085314710946,0.693147180559945,7.03174125876313,0.693147180559945
"453"," E7-03","C","M","REP"," Colin",89793,170186,5436,231827,16773,236455,0,25369,0,0,0,380376,0,0,80503,320726,241884,0,0,25,50,1,167,1,41,0,0,2,0,0,0,0,120,0,0,15,111,19,0,491,1304216,222,928461,15,80503,2,25369,17,105872,13,55134,186,580705,330,870867,288,617639,42,253228,11.5699955415752,2.89037175789616,11.2960621516132,2.77258872223978,10.1413226525933,1.09861228866811,13.6772456944072,5.80211837537706,12.4420494966589,3.76120011569356,0,0,2.77258872223978,0,0,0,0,10.1413226525933,1.09861228866811,0,0,0,0,12.3962176855808,2.99573227355399,3.93182563272433,0,8.60098271714592,0.693147180559945,9.72758534754436,0.693147180559945
"454"," E7-05","C","M","SHAM"," Colin",75060,169765,0,114515,4409,245668,0,533179,0,0,2604,178257,0,0,95182,303512,77849,0,0,36,32,0,81,3,19,0,0,27,0,0,0,2,34,0,0,11,107,12,0,330,1472074,227,1257151,11,95182,27,533179,38,628361,-16,-437997,175,548337,137,542849,115,292772,22,250077,13.3508717124976,3.66356164612965,11.4635566334051,2.484906649788,13.1866143572059,3.3322045101752,13.20458831766,4.92725368515721,12.4295281481825,3.13549421592915,0,0,2.484906649788,0,0,0,0,13.1866143572059,3.3322045101752,7.86518795418747,1.09861228866811,0,0,11.2625391772621,2.56494935746154,3.49650756146648,0,0,0,8.39162996844089,1.38629436111989
"455"," E7-06","C","F","REP"," Colin",144755,261604,0,113168,0,260722,0,108040,0,0,0,141334,0,0,152614,533994,83769,0,0,81,88,0,108,0,43,0,0,16,0,0,0,0,38,0,0,23,187,5,0,541,1455509,400,1284776,23,152614,16,108040,39,260654,7,44574,356,940353,189,515224,146,254502,43,260722,12.4709529728245,3.68887945411394,11.935673689201,3.17805383034795,11.5902660636949,2.83321334405622,13.1523589774397,5.24702407216049,12.4712138200424,3.78418963391826,0,0,3.17805383034795,0,0,0,0,11.5902660636949,2.83321334405622,0,0,0,0,11.3358302271479,1.79175946922805,4.48863636973214,0,0,0,0,0
"456"," E7-08","C","F","GDX"," Colin",59705,196878,0,202517,43633,111817,0,458427,0,0,2191,99156,0,0,91805,372976,159199,1696,0,29,52,0,111,11,34,0,0,17,0,0,0,1,37,0,0,13,89,12,1,350,1485351,214,1342877,14,93501,17,458427,31,551928,-3,-364926,170,629559,193,457123,148,301673,45,155450,13.2211746937982,3.46573590279973,11.4457381054223,2.70805020110221,13.0355585245417,2.89037175789616,13.0327099678638,5.26785815906333,11.9540858484028,3.8286413964891,7.43661726523423,0.693147180559945,2.63905732961526,0,0,0,0,13.0355585245417,2.89037175789616,7.69256964806791,0.693147180559945,0,0,11.9779165523924,2.56494935746154,3.97029191355212,0,0,0,10.683591941952,2.484906649788
"457"," E8-03F","C","F","REP"," Colin",38986,227203,12829,273122,0,217826,0,206687,0,0,0,146823,0,0,246143,412561,17820,0,0,22,64,2,169,0,34,0,0,14,0,0,0,0,72,0,0,29,123,4,0,495,1564354,256,1149400,29,246143,14,206687,43,452830,15,39456,209,678750,277,650600,243,432774,34,217826,13.0232742664252,3.78418963391826,12.4136720095084,3.40119738166216,12.2389656888322,2.70805020110221,13.3856518300629,5.62762111369064,12.2914564487399,3.55534806148941,0,0,3.40119738166216,0,0,0,0,12.2389656888322,2.70805020110221,0,0,0,0,9.7881328161731,1.6094379124341,4.17438726989564,0,9.45954145760968,1.09861228866811,0,0
"458"," E8-04F","C","F","GDX"," Colin",78004,276298,5799,121731,22539,406837,0,103116,0,0,0,164663,0,466,221398,308958,89651,540,0,35,56,1,101,8,50,0,0,10,0,0,0,0,36,0,1,5,98,5,1,344,1280973,210,1077965,6,221938,10,103116,16,325054,-4,118822,189,663260,197,722035,138,292193,58,429376,12.6917496777632,2.83321334405622,12.3101578483221,1.94591014905531,11.5436195448703,2.39789527279837,13.4898302781278,5.28826703069454,12.9700905998809,4.07753744390572,6.29341927884648,0.693147180559945,1.79175946922805,0,0,0,0,11.5436195448703,2.39789527279837,0,0,0,0,11.4036907877638,1.79175946922805,4.04305126783455,0,8.66561319653451,0.693147180559945,10.0230467875938,2.19722457733622
"459"," E8-07Ma","C","M","REP"," Colin",15127,187748,2643,213461,85631,535356,696,116525,0,5462,160679,84159,0,0,63519,196267,131277,1450,0,9,56,2,115,24,61,1,3,16,33,0,2,20,30,0,0,10,62,20,1,360,1047736,233,878750,14,64969,50,117221,64,182190,-36,-52252,127,399142,232,921250,147,300263,85,620987,12.1128108663201,4.17438726989564,11.0816809038746,2.70805020110221,11.6718248518197,3.93182563272433,13.7334878079668,5.4510384535657,13.3390670370574,4.45434729625351,7.28000825288419,0.693147180559945,2.39789527279837,1.38629436111989,3.52636052461616,6.54678541076052,0.693147180559945,11.6658697030535,2.83321334405622,11.9871700884732,3.04452243772342,0,0,11.7850724910349,3.04452243772342,4.04305126783455,0,7.88004820097158,1.09861228866811,11.3578143240478,3.2188758248682
"460"," E8-07Mb","C","M","GDX"," Colin",39932,169574,1788,331396,3639,293173,0,171608,746,0,19906,580217,0,1428,76526,107799,0,2268,1,19,40,1,230,2,62,0,10,7,2,1,0,5,166,0,1,24,66,0,2,575,1503188,177,588359,36,78794,10,172354,46,251148,26,-93560,126,317305,462,1211641,397,913401,64,296812,12.433801667486,3.85014760171006,11.2746048220562,3.61091791264422,12.0573115822582,2.39789527279837,14.0074870224403,6.13772705408623,12.6008575898552,4.17438726989564,7.72709448477984,1.09861228866811,3.2188758248682,2.39789527279837,1.09861228866811,0,0,12.0529739122131,2.07944154167984,9.89882670765393,1.79175946922805,6.61606518513282,0.693147180559945,0,0,3.71357206670431,0.693147180559945,7.48941208350872,0.693147180559945,8.19973896063079,1.09861228866811
"461"," E9-01Mb","C","M","SHAM"," Colin",132881,84085,0,67208,2373,315773,0,115759,0,0,0,39677,0,0,252527,307041,478788,3888,0,44,30,0,63,1,31,0,0,13,0,0,0,0,20,0,0,17,91,12,3,281,1003066,210,1374969,20,256415,13,115759,33,372174,7,140656,165,524007,115,425031,83,106885,32,318146,12.8271194527453,3.52636052461616,12.4545564045778,3.04452243772342,11.6592743613054,2.63905732961526,12.9599197391897,4.75359019110636,12.6702688191021,3.49650756146648,8.26590733415575,1.38629436111989,2.89037175789616,0,0,0,0,11.6592743613054,2.63905732961526,0,0,0,0,13.0790152783001,2.56494935746154,3.43398720448515,0,0,0,7.77233157516961,0.693147180559945
